route_id,case_id,frame_index,time,iteration,maxlevel,delta_min,vertex_count,facet_count,xmin,xmax,ymin,ymax,zmin,zmax,downstream_clearance,upstream_clearance,y_min_clearance,y_max_clearance,z_min_clearance,z_max_clearance,active_front,active_front_over_L0,interface_proxy,credible_component_count,detached_proxy_count,vertex_frac_within_2_delta_min_x_min,facet_frac_within_2_delta_min_x_min,vertex_frac_within_2_delta_min_x_max,facet_frac_within_2_delta_min_x_max,vertex_frac_within_2_delta_min_y_min,facet_frac_within_2_delta_min_y_min,vertex_frac_within_2_delta_min_y_max,facet_frac_within_2_delta_min_y_max,vertex_frac_within_2_delta_min_z_min,facet_frac_within_2_delta_min_z_min,vertex_frac_within_2_delta_min_z_max,facet_frac_within_2_delta_min_z_max,vertex_frac_within_4_delta_min_x_min,facet_frac_within_4_delta_min_x_min,vertex_frac_within_4_delta_min_x_max,facet_frac_within_4_delta_min_x_max,vertex_frac_within_4_delta_min_y_min,facet_frac_within_4_delta_min_y_min,vertex_frac_within_4_delta_min_y_max,facet_frac_within_4_delta_min_y_max,vertex_frac_within_4_delta_min_z_min,facet_frac_within_4_delta_min_z_min,vertex_frac_within_4_delta_min_z_max,facet_frac_within_4_delta_min_z_max,vertex_frac_within_0p05_domain_length_x_min,facet_frac_within_0p05_domain_length_x_min,vertex_frac_within_0p05_domain_length_x_max,facet_frac_within_0p05_domain_length_x_max,vertex_frac_within_0p05_domain_length_y_min,facet_frac_within_0p05_domain_length_y_min,vertex_frac_within_0p05_domain_length_y_max,facet_frac_within_0p05_domain_length_y_max,vertex_frac_within_0p05_domain_length_z_min,facet_frac_within_0p05_domain_length_z_min,vertex_frac_within_0p05_domain_length_z_max,facet_frac_within_0p05_domain_length_z_max,meaningful_downstream_or_lateral_boundary_contact,contact_boundaries,hero_complexity_score
rectangular_top_hat,C1_rect_area_top_hat,22,0.44,124,8,0.01171875,17850,4459,0.0,0.398438,-0.1699,0.171168,-0.160745,0.161011,2.601562,0.0,1.3301,1.328832,1.339255,1.338989,0.130859375,0.130859375,0.0623016357422,1,0,0.03764705882352941,0.04575016819914779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06588235294117648,0.0717649697241534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20011204481792716,0.2054272258353891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0687606357422
rectangular_top_hat,C1_rect_area_top_hat,23,0.46,131,8,0.01171875,19031,4726,0.0,0.414055,-0.1787,0.180873,-0.164812,0.164887,2.585945,0.0,1.3213,1.319127,1.335188,1.335113,0.138671875,0.138671875,0.0673980712891,1,0,0.03573117545058063,0.04231908590774439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06641794966107929,0.07278882776132035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941043560506542,0.2022852306390182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0741240712891
rectangular_top_hat,C1_rect_area_top_hat,24,0.48,138,8,0.01171875,20716,5189,0.0,0.431909,-0.188281,0.190485,-0.166831,0.167362,2.568091,0.0,1.311719,1.309515,1.333169,1.332638,0.14453125,0.14453125,0.0733337402344,1,0,0.02857694535624638,0.035459626132202736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05696080324386947,0.06321063788783966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1777852867348909,0.18577760647523608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0805227402344
rectangular_top_hat,C1_rect_area_top_hat,25,0.5,145,8,0.01171875,22272,5587,0.0,0.446701,-0.19787,0.20007,-0.167732,0.168131,2.553299,0.0,1.30213,1.29993,1.332268,1.331869,0.150390625,0.150390625,0.0774536132812,1,0,0.028556034482758622,0.03508143905494899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058010057471264365,0.06515124395919097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16464619252873564,0.1732593520672991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0850406132812
rectangular_top_hat,C1_rect_area_top_hat,26,0.52,160,8,0.01171875,24218,6103,0.0,0.465518,-0.210428,0.211386,-0.169675,0.170263,2.534482,0.0,1.289572,1.288614,1.330325,1.329737,0.154296875,0.154296875,0.08447265625,1,0,0.026839540837393674,0.03211535310503031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04897183912792138,0.05439947566770441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15030142868940458,0.15418646567262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.09257565625
rectangular_top_hat,C1_rect_area_top_hat,27,0.54,169,8,0.01171875,25488,6394,0.0,0.482182,-0.221421,0.223169,-0.176804,0.177529,2.517818,0.0,1.278579,1.276831,1.323196,1.322471,0.162109375,0.162109375,0.0890502929688,1,0,0.02785624607658506,0.032843290584923364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048414940364092905,0.053487644666875195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14740269930947897,0.15170472317797937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0974442929688
rectangular_top_hat,C1_rect_area_top_hat,28,0.56,177,8,0.01171875,27496,6908,0.0,0.499841,-0.231644,0.234457,-0.187564,0.186481,2.500159,0.0,1.268356,1.265543,1.312436,1.3135189999999999,0.16796875,0.16796875,0.0955657958984,3,2,0.026331102705848125,0.03242617255356109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04786150712830957,0.052692530399536766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13649258073901657,0.14070642733063116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.1084737958984
rectangular_top_hat,C1_rect_area_top_hat,29,0.58,185,8,0.01171875,28969,7312,0.0,0.515876,-0.240923,0.243992,-0.19051,0.191637,2.484124,0.0,1.259077,1.256008,1.30949,1.308363,0.169921875,0.169921875,0.100234985352,3,2,0.020297559460112535,0.02461706783369803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042424660844350856,0.0474562363238512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13172701853705684,0.13730853391684902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.113546985352
rectangular_top_hat,C1_rect_area_top_hat,30,0.6,193,8,0.01171875,30212,7638,0.0,0.533595,-0.249702,0.25416,-0.199741,0.199577,2.466405,0.0,1.250298,1.24584,1.300259,1.3004229999999999,0.177734375,0.177734375,0.104110717773,3,2,0.021316033364226137,0.025661167844985597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04289686217397061,0.047394605917779525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12389116907189196,0.12909138517936633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.11774871777300001
rectangular_top_hat,C1_rect_area_top_hat,31,0.62,201,8,0.01171875,31548,8014,0.0,0.551614,-0.258701,0.264366,-0.202424,0.203368,2.448386,0.0,1.241299,1.2356340000000001,1.297576,1.296632,0.185546875,0.185546875,0.109954833984,3,2,0.020540129326740205,0.024457199900174694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03708634461772537,0.04080359371100574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11360466590592114,0.11642126279011729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.123968833984
rectangular_top_hat,C1_rect_area_top_hat,32,0.64,209,8,0.01171875,32044,8102,0.0,0.569387,-0.268785,0.273397,-0.207174,0.209302,2.430613,0.0,1.231215,1.2266029999999999,1.292826,1.290698,0.189453125,0.189453125,0.111602783203,5,4,0.02218824116839346,0.026413231300913356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03794782174510049,0.040854110096272524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11562226937960304,0.11750185139471736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.129704783203
rectangular_top_hat,C1_rect_area_top_hat,33,0.66,217,8,0.01171875,33588,8492,0.0,0.588749,-0.277022,0.283665,-0.211956,0.212542,2.411251,0.0,1.222978,1.216335,1.288044,1.287458,0.19921875,0.19921875,0.116607666016,5,4,0.02551506490413243,0.030146019783325484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418244611170656,0.047103155911446065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11712516374895796,0.1188177107866227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.13509966601600001
rectangular_top_hat,C1_rect_area_top_hat,34,0.68,225,8,0.01171875,35061,8910,0.0,0.609342,-0.285973,0.292896,-0.212993,0.214582,2.390658,0.0,1.214027,1.207104,1.287007,1.285418,0.201171875,0.201171875,0.122573852539,3,2,0.01608624967913066,0.019304152637485972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03345597672627706,0.0367003367003367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10484584010724167,0.10897867564534232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.137483852539
rectangular_top_hat,C1_rect_area_top_hat,35,0.7,233,8,0.01171875,36602,9303,0.0,0.624869,-0.293902,0.301321,-0.213939,0.217268,2.375131,0.0,1.206098,1.198679,1.2860610000000001,1.282732,0.208984375,0.208984375,0.127410888672,3,2,0.01737609966668488,0.021068472535741158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035134692093328236,0.039234655487477156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10092344680618545,0.10491239385144577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.14271388867200002
rectangular_top_hat,C1_rect_area_top_hat,36,0.72,240,8,0.01171875,38272,9744,0.0,0.644531,-0.304688,0.309815,-0.21537,0.222801,2.3554690000000003,0.0,1.195312,1.190185,1.28463,1.277199,0.21484375,0.21484375,0.13459777832,3,2,0.0169314381270903,0.020114942528735632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030622909698996656,0.03366174055829228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09406354515050168,0.09646962233169129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.15034177832
rectangular_top_hat,C1_rect_area_top_hat,37,0.74,247,8,0.01171875,39899,10180,0.0,0.661066,-0.310234,0.317975,-0.226656,0.223783,2.338934,0.0,1.189766,1.1820249999999999,1.273344,1.276217,0.220703125,0.220703125,0.139175415039,4,3,0.01882252688037294,0.02200392927308448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03145442241660192,0.03339882121807466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09378681169954134,0.09420432220039293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.157355415039
rectangular_top_hat,C1_rect_area_top_hat,38,0.76,254,8,0.01171875,40903,10434,0.0,0.680612,-0.321718,0.328125,-0.23829,0.234375,2.319388,0.0,1.178282,1.171875,1.2617099999999999,1.265625,0.228515625,0.228515625,0.143280029297,5,4,0.017187003398283746,0.02003066896683918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031635821333398526,0.03383170404447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09138693983326407,0.09239026260302856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.16371402929700002
rectangular_top_hat,C1_rect_area_top_hat,39,0.78,261,8,0.01171875,42071,10748,0.0,0.699742,-0.324774,0.334494,-0.248969,0.241571,2.300258,0.0,1.1752259999999999,1.165506,1.251031,1.258429,0.232421875,0.232421875,0.146789550781,6,5,0.01342967840079865,0.016002977298101972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02783389983599154,0.030517305545217716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08773264243778375,0.09015630815035355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.16953755078100002
rectangular_top_hat,C1_rect_area_top_hat,40,0.8,268,8,0.01171875,43461,11140,0.0,0.713121,-0.331673,0.343064,-0.258651,0.257812,2.286879,0.0,1.1683270000000001,1.156936,1.241349,1.242188,0.23828125,0.23828125,0.152206420898,5,4,0.014633809622420101,0.017594254937163375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02922160097558731,0.032046678635547575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08407537792503623,0.08680430879712747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.173346420898
rectangular_top_hat,C1_rect_area_top_hat,41,0.82,275,8,0.01171875,44746,11424,0.0,0.726452,-0.337023,0.351958,-0.267319,0.261821,2.273548,0.0,1.162977,1.148042,1.232681,1.238179,0.240234375,0.240234375,0.156646728516,8,7,0.014481741384704778,0.01715686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026371072274616724,0.029061624649859945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08139275018996112,0.08263305322128851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.18407072851599998
rectangular_top_hat,C1_rect_area_top_hat,42,0.84,282,8,0.01171875,45965,11745,0.0,0.740755,-0.3427,0.357951,-0.274796,0.271783,2.259245,0.0,1.1573,1.142049,1.225204,1.228217,0.248046875,0.248046875,0.160385131836,9,8,0.01601218318285652,0.018731375053214133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702055912107038,0.028607918263090677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08062656368976395,0.08071519795657726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.19013013183600003
rectangular_top_hat,C1_rect_area_top_hat,43,0.86,289,8,0.01171875,48108,12310,0.0,0.757844,-0.352185,0.365939,-0.281926,0.281572,2.242156,0.0,1.147815,1.134061,1.218074,1.218428,0.25390625,0.25390625,0.16764831543,14,13,0.018209029683212773,0.020958570268074735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03113827222083645,0.03265637692932575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08077658601480003,0.08115353371242892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.20795831542999998
rectangular_top_hat,C1_rect_area_top_hat,44,0.88,295,8,0.01171875,48617,12454,0.0,0.773438,-0.352371,0.375847,-0.28586,0.289132,2.226562,0.0,1.147629,1.124153,1.21414,1.210868,0.255859375,0.255859375,0.169296264648,16,15,0.013842894460785323,0.016059097478721696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02667791101877944,0.028906375461699052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07853220067054734,0.08061666934318291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.21375026464799998
rectangular_top_hat,C1_rect_area_top_hat,45,0.9,301,8,0.01171875,50675,12989,0.0,0.78851,-0.358377,0.384271,-0.293319,0.296102,2.21149,0.0,1.141623,1.115729,1.2066810000000001,1.2038980000000001,0.263671875,0.263671875,0.177581787109,16,15,0.012234829797730636,0.014781738394025714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024173655648741982,0.026483947955962737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07157375431672422,0.07375471552852414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.222570787109
rectangular_top_hat,C1_rect_area_top_hat,46,0.92,308,8,0.01171875,52552,13490,0.0,0.801513,-0.362257,0.39046,-0.296656,0.304356,2.198487,0.0,1.137743,1.10954,1.203344,1.195644,0.267578125,0.267578125,0.183883666992,19,18,0.012311615162125132,0.014529280948851002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02243492160146141,0.024610822831727205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06947404475567058,0.07027427724240178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.23537366699200002
rectangular_top_hat,C1_rect_area_top_hat,47,0.94,315,8,0.01171875,53757,13784,0.0,0.815274,-0.364123,0.39898,-0.301639,0.308632,2.184726,0.0,1.135877,1.10102,1.198361,1.191368,0.271484375,0.271484375,0.188232421875,25,24,0.013765649124765147,0.01596053395240859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02328999014081887,0.024666279744631456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06825157653886936,0.06790481717933837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.252016421875
rectangular_top_hat,C1_rect_area_top_hat,48,0.96,322,8,0.01171875,55429,14235,0.0,0.830091,-0.366672,0.405313,-0.30566,0.315532,2.169909,0.0,1.1333280000000001,1.094687,1.19434,1.184468,0.27734375,0.27734375,0.195816040039,19,18,0.015551426148766891,0.01798384264137689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026881235454365042,0.028099754127151388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07091955474571073,0.07095187917105725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.248051040039
rectangular_top_hat,C1_rect_area_top_hat,49,0.98,329,8,0.01171875,56863,14637,0.0,0.848313,-0.368696,0.412811,-0.306376,0.319416,2.151687,0.0,1.131304,1.087189,1.193624,1.180584,0.28515625,0.28515625,0.199859619141,17,16,0.009988920739320823,0.012024321923891508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021103353674621458,0.02295552367288379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06594798023319205,0.06722689075630252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.24849661914100002
rectangular_top_hat,C1_rect_area_top_hat,50,1.0,336,8,0.01171875,58310,15041,0.0,0.865613,-0.372477,0.415923,-0.306973,0.325237,2.1343870000000003,0.0,1.127523,1.084077,1.193027,1.174763,0.287109375,0.287109375,0.205047607422,23,22,0.010289830217801407,0.011834319526627219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02009946835877208,0.021940030583072933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06144743611730406,0.06276178445582076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.266088607422
rectangular_top_hat,C1_rect_area_top_hat,51,1.02,350,8,0.01171875,60000,15528,0.0,0.881303,-0.375,0.422524,-0.30878,0.330335,2.118697,0.0,1.125,1.0774759999999999,1.19122,1.169665,0.294921875,0.294921875,0.210479736328,27,26,0.0108,0.012622359608449252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019566666666666666,0.02125193199381762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06076666666666666,0.06092220504894384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.28000773632799997
rectangular_top_hat,C1_rect_area_top_hat,52,1.04,358,8,0.01171875,62062,16054,0.0,0.898212,-0.375573,0.427161,-0.312113,0.333328,2.101788,0.0,1.124427,1.072839,1.187887,1.166672,0.30078125,0.30078125,0.214660644531,33,32,0.013148142180400245,0.01470038619658652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02159131191389256,0.022922636103151862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062002513615416845,0.061791453843278936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.29671464453100005
rectangular_top_hat,C1_rect_area_top_hat,53,1.06,365,8,0.01171875,62789,16217,0.0,0.915002,-0.377218,0.427908,-0.313069,0.339844,2.084998,0.0,1.122782,1.072092,1.186931,1.160156,0.306640625,0.306640625,0.219757080078,33,32,0.011785503830288745,0.014059320466177468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021596139451177755,0.022938891286921132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061109429995699883,0.06104704939261269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.301974080078
rectangular_top_hat,C1_rect_area_top_hat,54,1.08,372,8,0.01171875,64130,16591,0.0,0.931915,-0.379337,0.434497,-0.314527,0.349609,2.068085,0.0,1.120663,1.065503,1.185473,1.150391,0.310546875,0.310546875,0.225982666016,30,29,0.008841415874005925,0.010367066481827497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018665211289568065,0.01995057561328431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05863090597224388,0.05906816948948225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.302573666016
rectangular_top_hat,C1_rect_area_top_hat,55,1.1,378,8,0.01171875,64794,16798,0.0,0.94883,-0.380872,0.437392,-0.317267,0.346346,2.05117,0.0,1.119128,1.062608,1.182733,1.153654,0.31640625,0.31640625,0.229690551758,34,33,0.009074914343920734,0.010239314204071913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017655955798376394,0.01928801047743779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054356884896749696,0.0554827955709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.31448855175799995
rectangular_top_hat,C1_rect_area_top_hat,56,1.12,384,8,0.01171875,66315,17211,0.0,0.965563,-0.383344,0.438658,-0.31804,0.349732,2.034437,0.0,1.1166559999999999,1.061342,1.1819600000000001,1.150268,0.32421875,0.32421875,0.235229492188,41,40,0.00977154489934404,0.01138806577189007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017612908090175676,0.01905757945499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05415064465053156,0.05391900528731625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.334440492188
rectangular_top_hat,C1_rect_area_top_hat,57,1.14,390,8,0.01171875,67752,17577,0.0,0.982197,-0.384319,0.44252,-0.318568,0.352989,2.017803,0.0,1.115681,1.05748,1.181432,1.147011,0.326171875,0.326171875,0.239868164062,44,43,0.010774589680009446,0.01228878648233487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018051127641988428,0.018888319963588782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05376963041681426,0.05308073050008534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.34544516406200004
rectangular_top_hat,C1_rect_area_top_hat,58,1.16,396,8,0.01171875,69068,17933,0.0,0.998753,-0.386381,0.446205,-0.32006,0.354559,2.001247,0.0,1.113619,1.053795,1.17994,1.145441,0.333984375,0.333984375,0.244766235352,46,45,0.010352116754502809,0.01198907042881838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019039207737302367,0.01979590698711872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05384548560838594,0.053253777951263036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.354699235352
rectangular_top_hat,C1_rect_area_top_hat,59,1.18,402,8,0.01171875,70788,18370,0.0,1.0153,-0.387534,0.447793,-0.320757,0.356937,1.9847,0.0,1.112466,1.0522070000000001,1.179243,1.143063,0.33984375,0.33984375,0.249755859375,40,39,0.007783805164717184,0.00914534567229178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01669774538057298,0.017909635274904735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051760185342148386,0.05220468154599891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.348125859375
rectangular_top_hat,C1_rect_area_top_hat,60,1.2,408,8,0.01171875,72053,18736,0.0,1.03161,-0.389721,0.44974,-0.328357,0.361803,1.96839,0.0,1.110279,1.05026,1.171643,1.138197,0.341796875,0.341796875,0.25505065918,46,45,0.008160659514524032,0.009180187873612296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016196410975254327,0.017719897523484202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049574618683469115,0.05038428693424424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.36578665918
rectangular_top_hat,C1_rect_area_top_hat,61,1.22,414,8,0.01171875,73617,19125,0.0,1.04784,-0.391568,0.452825,-0.322789,0.364132,1.95216,0.0,1.108432,1.047175,1.177211,1.1358679999999999,0.349609375,0.349609375,0.258819580078,44,43,0.008720811769020743,0.01019607843137255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015444802151676923,0.01647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048154638194982134,0.04805228758169935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.36594458007799996
rectangular_top_hat,C1_rect_area_top_hat,62,1.24,420,8,0.01171875,75311,19563,0.0,1.06412,-0.392863,0.458164,-0.323559,0.365433,1.93588,0.0,1.107137,1.041836,1.176441,1.134567,0.35546875,0.35546875,0.262680053711,52,51,0.00971969566198829,0.01104125134181874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016411945134176945,0.017175279865051372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048731261037564234,0.04820324081173644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.386243053711
